Wavenumber,Y1-1,Y1-2,Y1-3,Y2-1,Y2-2,Y2-3,Y3-1,Y3-2,Y3-3,Y4-1,Y4-2,Y4-3,Y5-1,Y5-2,Y5-3,Y6-1,Y6-2,Y6-3,Y7-1,Y7-2,Y7-3,Y8-1,Y8-2,Y8-3,Y9-1,Y9-2,Y9-3,DJ2-1,DJ2-2,DJ2-3,DJ3-1,DJ3-2,DJ3-3,DJ4-1,DJ4-2,DJ4-3,DJ5-1,DJ5-2,DJ5-3,DJ7-1,DJ7-2,DJ7-3,DJ8-1,DJ8-2,DJ8-3,DJ11-1,DJ11-2,DJ11-3,DJ14-1,DJ14-2,DJ14-3,DJ16-1,DJ16-2,DJ16-3,DJ17-1,DJ17-2,DJ17-3,DJ17W-1,DJ17W-2,DJ17W-3,DJ18-1,DJ18-2,DJ18-3,DJ18W-1,DJ18W-2,DJ18W-3,DJ20-1,DJ20-2,DJ20-3,DJ21-1,DJ21-2,DJ21-3,DJ22-1,DJ22-2,DJ22-3,DJ24-1,DJ24-2,DJ24-3,DJ26-1,DJ26-2,DJ26-3
3387.0009,104.24093,104.51373,104.51068,104.30308,103.43619,102.91917,104.86207,105.2327,104.18652,102.98303,102.304,102.67878,107.17756,106.62219,106.19295,110.92314,110.93312,111.09591,108.17538,109.23775,109.39161,104.84841,104.43069,104.94333,104.03535,104.81347,105.51785,97.58877,97.79948,97.73718,94.13386,93.41544,92.83191,98.6795,98.87495,99.4698,97.77417,98.48088,97.95726,105.8082,105.78859,105.63334,95.92243,97.0812,97.43107,101.59235,100.61414,101.34583,96.50859,96.97378,96.55692,97.01308,97.42832,96.67536,96.56472,97.02774,97.17147,100.19422,101.77111,102.43866,102.89108,102.48855,102.2639,104.78165,105.70069,107.19496,96.5496,97.00704,99.05985,96.69726,96.87785,97.84099,98.78967,99.94899,98.568,104.4512,102.43467,101.04808,97.54038,97.74868,97.37995
3388.92971,104.06367,104.34655,104.40869,104.13945,103.2872,102.81777,104.62504,104.95463,104.15361,102.83169,102.11178,102.49617,107.0566,106.49464,106.20933,110.91549,110.85437,110.95646,108.17271,109.17427,109.31459,104.82149,104.31207,104.90618,103.95174,104.69467,105.47577,97.62417,97.87335,97.79605,94.1535,93.44674,92.75735,98.61406,98.81504,99.38718,97.68001,98.46216,97.9432,105.71679,105.73343,105.54674,95.84018,97.1018,97.38532,101.51198,100.50436,101.41042,96.43087,96.81881,96.51531,96.92936,97.44475,96.66088,96.47153,96.97815,97.17731,100.11244,101.74161,102.42325,102.79423,102.375,102.29503,104.66317,105.60875,107.21445,96.31803,96.92871,99.01473,96.69619,96.85562,97.8482,98.76141,99.8973,98.47037,104.41581,102.45231,100.91696,97.56079,97.64881,97.30604
3390.85853,103.81649,104.05707,104.1764,103.96567,103.01911,102.60596,104.43664,104.76843,103.9502,102.58601,101.96881,102.23708,106.84289,106.299,106.03889,110.82951,110.82694,110.80899,108.03961,109.06851,109.34611,104.79374,104.28309,104.75194,103.89136,104.54869,105.35547,97.46572,97.78261,97.60531,94.0858,93.29605,92.66259,98.45737,98.68016,99.27415,97.61395,98.22814,97.76018,105.6849,105.63146,105.48423,95.58291,97.0196,97.27116,101.31627,100.36615,101.24515,96.23748,96.6385,96.36005,96.72992,97.28446,96.50427,96.4136,96.79583,97.08389,100.09663,101.7163,102.39794,102.60639,102.27516,102.17202,104.73825,105.52852,107.11959,96.1348,96.7606,98.88719,96.59348,96.73706,97.74043,98.57892,99.83688,98.34442,104.27269,102.49813,100.89316,97.4484,97.53135,97.10448
3392.78734,103.66825,103.88762,104.04669,103.91175,102.93447,102.42295,104.38284,104.757,103.72382,102.44201,101.86897,102.11195,106.71832,106.23788,105.83615,110.75498,110.74463,110.75306,107.91311,109.01244,109.25905,104.7818,104.28627,104.6434,103.8558,104.48328,105.25378,97.43588,97.73535,97.53063,94.04419,93.22133,92.59863,98.40817,98.61284,99.20948,97.59898,98.04432,97.73651,105.66638,105.6075,105.49016,95.48198,96.8891,97.13095,101.20326,100.24182,101.04267,96.21483,96.56462,96.20364,96.60392,97.15282,96.38542,96.42411,96.70472,97.03357,100.14339,101.65238,102.40155,102.50298,102.21501,102.14824,104.81539,105.55833,107.10804,96.09804,96.70495,98.81767,96.53924,96.67879,97.59169,98.41625,99.85541,98.28452,104.19184,102.47317,100.95727,97.26819,97.44965,97.11723
3394.71616,103.66391,103.94871,103.94319,103.7615,102.91179,102.39937,104.46612,104.70385,103.76336,102.3575,101.82396,102.10892,106.65504,106.18387,105.68875,110.68753,110.61496,110.61259,107.81772,108.85096,109.20684,104.69367,104.26871,104.69094,103.78452,104.52114,105.3017,97.48011,97.76218,97.62063,94.12519,93.3107,92.62543,98.40369,98.66076,99.30148,97.59493,98.01323,97.74849,105.6829,105.6174,105.41312,95.59367,96.91249,97.19802,101.18347,100.26267,101.08041,96.30853,96.62678,96.09705,96.63647,97.13147,96.30445,96.49752,96.69075,96.9911,100.16001,101.65898,102.42148,102.5273,102.14798,102.14114,104.78334,105.57347,107.08864,96.16037,96.72347,98.79984,96.49547,96.74955,97.60655,98.41762,99.8412,98.38715,104.22797,102.4352,100.98057,97.27079,97.41179,97.17704
3396.64498,103.5092,103.92594,103.71977,103.49301,102.73861,102.32413,104.35594,104.61022,103.5803,102.27125,101.70077,102.01846,106.55818,106.10485,105.5501,110.58611,110.59094,110.52725,107.71465,108.76819,109.09534,104.58052,104.17872,104.64262,103.62827,104.52834,105.26405,97.4944,97.70543,97.63084,94.08966,93.35343,92.66369,98.31311,98.55028,99.24856,97.52605,97.99517,97.74627,105.55725,105.52882,105.34896,95.63237,96.94155,97.19271,101.12217,100.26294,101.09468,96.20209,96.61531,96.06626,96.62392,97.07117,96.16668,96.42069,96.66348,96.86737,100.11616,101.65343,102.38669,102.50629,102.05826,102.01445,104.69316,105.39457,107.04355,96.07398,96.62867,98.74823,96.39674,96.81161,97.68403,98.36738,99.77642,98.29588,104.16928,102.3347,100.90499,97.24795,97.3554,97.07706
3398.57379,103.27116,103.7467,103.54284,103.38575,102.55943,102.17702,104.09929,104.39665,103.24406,102.12698,101.58544,101.85673,106.45979,105.92038,105.34558,110.4421,110.49176,110.47572,107.62015,108.67734,108.86694,104.48257,103.99349,104.4332,103.48748,104.38561,105.12809,97.49288,97.58128,97.59192,94.00422,93.36004,92.63512,98.34211,98.4759,99.12928,97.42091,97.92806,97.84408,105.33016,105.43234,105.23906,95.6063,96.99485,97.03354,101.05861,100.17709,100.98942,96.20978,96.43867,96.02916,96.59086,96.89264,96.04537,96.39185,96.69197,96.87194,100.06972,101.59994,102.2071,102.40553,101.97296,101.83406,104.52009,105.33294,106.97171,96.03316,96.53299,98.66154,96.36099,96.74739,97.65613,98.39601,99.77945,98.18073,104.07159,102.1905,100.81025,97.09417,97.31721,96.96001
3400.50261,103.09703,103.44342,103.42455,103.33294,102.32919,101.88719,103.92968,104.25822,103.15169,102.00063,101.48563,101.7056,106.26867,105.59226,105.14355,110.24247,110.23656,110.27951,107.41238,108.52111,108.74797,104.3348,103.85189,104.29213,103.38027,104.22112,104.99681,97.40136,97.52666,97.55316,93.97367,93.34211,92.60137,98.29814,98.40359,99.12239,97.36113,97.83913,97.71029,105.22899,105.43321,105.1111,95.57176,96.92522,96.9727,100.97354,100.12151,100.87621,96.22838,96.26175,95.96782,96.4345,96.75468,95.99014,96.35253,96.66186,96.79016,99.90745,101.50641,102.09637,102.24594,101.87156,101.68535,104.37645,105.29344,106.84587,96.05677,96.49427,98.53832,96.38684,96.59751,97.67132,98.38439,99.7332,98.15848,104.00503,102.13701,100.70198,97.0732,97.21904,96.8279
3402.43142,102.99622,103.29058,103.38366,103.17488,102.1839,101.76479,103.79439,104.12795,103.1362,101.8335,101.34855,101.6435,106.09862,105.45709,105.05847,110.15861,110.11994,110.06803,107.40949,108.42942,108.70393,104.30214,103.8415,104.22738,103.32026,104.06801,104.874,97.37594,97.53363,97.58847,93.98626,93.367,92.58048,98.20287,98.32792,99.05216,97.38102,97.83082,97.54963,105.27552,105.44148,105.0933,95.57275,96.86257,97.01928,100.95335,100.18143,100.77616,96.15923,96.25225,95.93014,96.35172,96.72185,95.95712,96.28945,96.61184,96.65791,99.84327,101.45262,102.03389,102.14393,101.78458,101.65159,104.39862,105.31804,106.71642,95.93505,96.43133,98.52771,96.41835,96.57472,97.62513,98.26749,99.66553,98.08877,103.96479,102.18146,100.61592,97.13612,97.0759,96.81986
3404.36024,102.95583,103.31422,103.4061,103.09196,102.02965,101.75565,103.69213,104.00678,103.10326,101.77598,101.26148,101.62513,106.00966,105.43292,105.14458,110.12319,110.0952,110.05429,107.40925,108.37819,108.6052,104.26053,103.7824,104.18659,103.34002,104.07779,104.76488,97.38816,97.62228,97.5448,94.02596,93.33859,92.64859,98.19504,98.46524,99.04454,97.37447,97.91726,97.53829,105.22058,105.27904,105.1187,95.58046,96.89334,97.02512,100.94565,100.20064,100.81619,96.16831,96.35404,95.96574,96.40561,96.76055,95.9436,96.40921,96.76379,96.81028,99.92037,101.50978,102.11916,102.17406,101.84311,101.69573,104.44787,105.35253,106.66293,95.89458,96.44948,98.61638,96.37056,96.59815,97.51031,98.28913,99.70345,98.09912,103.8975,102.10524,100.61467,97.09495,96.98026,96.86738
3406.28906,102.85976,103.14764,103.19866,102.9852,101.84577,101.62586,103.51996,103.93508,103.00059,101.66108,101.06948,101.41447,105.86196,105.3179,105.05839,109.97233,109.95417,109.93341,107.15947,108.20462,108.42546,104.17964,103.65669,104.06293,103.26852,104.00255,104.68032,97.307,97.6777,97.44329,93.9285,93.25298,92.64358,98.13696,98.48759,99.09746,97.31383,97.8628,97.45327,105.01518,105.10892,105.0392,95.5282,96.81764,97.03167,100.90801,100.10544,100.73971,95.9947,96.32012,95.92867,96.28177,96.6479,95.89202,96.4156,96.73965,96.864,99.95744,101.44877,102.13559,102.10907,101.79679,101.58663,104.33766,105.21329,106.53055,95.87252,96.37966,98.55704,96.32866,96.52475,97.38687,98.33231,99.63728,98.1042,103.82453,101.93884,100.5181,97.01125,96.95257,96.79748
3408.21787,102.66927,102.867,102.8664,102.84401,101.77297,101.46458,103.29478,103.79177,102.77331,101.50203,100.93779,101.21972,105.74713,105.14921,104.77745,109.67301,109.74937,109.70804,106.98567,108.08239,108.2737,104.03917,103.51009,103.93587,103.14981,103.83792,104.56788,97.31173,97.61075,97.43689,93.85234,93.19602,92.51059,98.02172,98.2983,98.95024,97.27684,97.78583,97.39292,104.90515,104.9875,104.80912,95.33505,96.73179,97.02559,100.91522,100.00043,100.58561,95.8495,96.21425,95.74482,96.11759,96.46551,95.78063,96.29496,96.57179,96.77957,99.88826,101.34037,102.04799,101.92055,101.60111,101.42861,104.11468,104.97047,106.37036,95.80807,96.34398,98.3666,96.2474,96.43413,97.30439,98.32747,99.49291,98.04639,103.75491,101.81761,100.41724,96.92165,96.82903,96.53208
3410.14669,102.54261,102.73697,102.66684,102.64339,101.78402,101.2996,103.23829,103.64627,102.64457,101.36751,100.90294,101.18935,105.59286,105.03907,104.56693,109.51331,109.63434,109.62932,106.87008,108.03144,108.32116,103.9325,103.39228,103.89908,103.05337,103.79468,104.55203,97.36318,97.54621,97.4488,93.88386,93.16483,92.51726,97.96653,98.16643,98.81095,97.25771,97.79804,97.45056,104.8333,105.01305,104.73579,95.23771,96.78164,97.00116,100.82306,99.92009,100.5599,95.84918,96.08731,95.62069,95.999,96.3335,95.6658,96.29548,96.53436,96.82291,99.7986,101.27938,101.99,101.9067,101.44168,101.35169,104.02152,104.8393,106.27569,95.80217,96.33077,98.30714,96.24421,96.42593,97.30863,98.30043,99.46521,97.99162,103.71816,101.80184,100.31617,96.83186,96.82807,96.42731
3412.0755,102.54979,102.81074,102.72365,102.56662,101.83548,101.11702,103.3326,103.62054,102.62111,101.32674,100.83431,101.20308,105.51296,105.02328,104.58963,109.59344,109.70554,109.64823,106.92626,107.96285,108.35853,103.9922,103.3046,103.87959,103.15327,103.82844,104.56445,97.40207,97.62867,97.5362,93.99867,93.28794,92.7225,98.03571,98.23989,98.91593,97.33169,97.94075,97.54878,104.92217,105.13698,104.85033,95.35249,96.91917,97.04748,100.7775,99.9367,100.74658,95.8961,96.11279,95.74955,95.99008,96.46315,95.74475,96.39913,96.57604,96.90062,99.87108,101.34164,102.0252,102.02246,101.52074,101.43403,104.10322,104.92237,106.34621,95.83494,96.30179,98.41164,96.42259,96.54582,97.39562,98.36811,99.56099,98.0274,103.74229,101.92582,100.35547,96.96085,97.02315,96.60283
3414.00432,102.46364,102.60558,102.64684,102.42432,101.6998,100.97719,103.20293,103.4292,102.38611,101.22498,100.72589,101.09722,105.38281,104.89977,104.45136,109.44066,109.5513,109.49542,106.87507,107.73491,108.20078,103.89916,103.26099,103.75963,103.09803,103.71236,104.49731,97.32144,97.49787,97.51923,93.95266,93.26867,92.79338,98.07133,98.23613,98.97346,97.29379,97.89405,97.46437,104.95847,105.03951,104.79135,95.37524,96.85078,96.98635,100.73895,99.86318,100.73366,95.79296,96.10292,95.7234,95.94734,96.44886,95.67203,96.33386,96.52956,96.813,99.77788,101.38982,101.99159,101.89461,101.50406,101.36961,104.06029,104.91569,106.31049,95.74156,96.21029,98.36718,96.41493,96.52589,97.38653,98.32823,99.44808,97.97456,103.6876,101.82452,100.31995,96.89997,97.00997,96.55144
3415.93314,102.2749,102.31133,102.50279,102.14055,101.38092,100.86761,102.8687,103.31671,102.13448,101.02591,100.54614,100.88677,105.2362,104.68108,104.22835,109.28996,109.34266,109.35847,106.6517,107.50227,107.97136,103.66909,103.18986,103.59731,102.86823,103.57759,104.37114,97.224,97.37601,97.43748,93.83549,93.0914,92.62309,98.04723,98.13811,98.87223,97.07604,97.72286,97.37303,104.8715,104.92407,104.64285,95.26177,96.7118,96.87002,100.55308,99.75823,100.56449,95.57293,96.01825,95.57266,95.76617,96.30399,95.46637,96.20738,96.37602,96.64583,99.69863,101.31861,101.88814,101.71353,101.405,101.24173,103.96254,104.77553,106.26836,95.63628,96.05121,98.23317,96.22678,96.39263,97.32474,98.18871,99.3215,97.95892,103.58272,101.6012,100.21029,96.68599,96.81107,96.33713
3417.86195,102.08323,102.15353,102.27097,101.98172,101.18516,100.7835,102.67382,103.27421,102.02038,100.88856,100.46391,100.69033,105.24536,104.51655,104.21103,109.30887,109.32455,109.41425,106.59839,107.4777,108.03433,103.50454,103.06963,103.53986,102.79287,103.45932,104.23285,97.16541,97.42248,97.34254,93.81011,93.04504,92.44458,97.93492,98.08018,98.72256,96.97489,97.63456,97.32273,104.86324,104.94736,104.62703,95.14835,96.55429,96.80968,100.45696,99.63844,100.37027,95.38047,95.87987,95.47435,95.59684,96.30934,95.36016,96.04063,96.34953,96.50542,99.69743,101.21197,101.81484,101.65819,101.41022,101.24275,103.94179,104.73941,106.28513,95.5553,95.97665,98.21127,96.18299,96.34574,97.31349,98.02244,99.31078,97.85688,103.61284,101.71691,100.26636,96.61229,96.67776,96.20493
3419.79077,101.79231,102.01789,101.93807,101.8906,101.03573,100.62391,102.54582,102.90925,101.78336,100.76155,100.29346,100.46758,105.13066,104.39328,104.1057,109.26444,109.24557,109.31869,106.5808,107.48097,108.05655,103.33349,102.99123,103.46127,102.64784,103.31998,104.21595,97.11621,97.37846,97.22571,93.66147,92.97175,92.37416,97.66792,97.91328,98.51642,96.91084,97.4994,97.13034,104.75381,104.88541,104.64331,95.02401,96.31785,96.65907,100.39448,99.42799,100.07082,95.24982,95.69461,95.28406,95.47937,96.18578,95.21652,95.8607,96.22782,96.36052,99.57723,101.18035,101.77676,101.55014,101.33231,101.10382,103.68277,104.60051,106.11216,95.35092,95.87513,98.06474,96.12339,96.24868,97.18882,97.87544,99.14493,97.55882,103.61469,101.76398,100.32478,96.51675,96.52988,96.11267
3421.71958,101.61602,101.91528,101.80025,101.75493,100.92119,100.47522,102.41204,102.65247,101.61198,100.64501,100.14531,100.42542,104.92339,104.31745,103.97877,109.08363,109.0426,109.13397,106.40431,107.4156,107.79453,103.31979,102.86047,103.3021,102.49541,103.21232,104.13827,97.1433,97.34434,97.1301,93.60512,92.93878,92.38121,97.61197,97.83103,98.45669,96.96032,97.47032,97.06498,104.6046,104.77819,104.583,95.07501,96.28577,96.62545,100.33806,99.2828,99.99362,95.31474,95.58996,95.162,95.45939,96.03441,95.2087,95.80011,96.16276,96.35345,99.56753,101.2149,101.76969,101.3861,101.20979,100.88422,103.52801,104.39228,105.92402,95.18551,95.79872,97.90226,96.04516,96.21625,97.08115,97.81497,99.11962,97.50039,103.56368,101.67656,100.25453,96.46386,96.48603,96.10743
3423.6484,101.6282,101.81259,101.82856,101.73376,100.99811,100.48473,102.4193,102.73307,101.68323,100.70228,100.22794,100.45376,104.88635,104.28723,103.9013,109.01868,109.00213,109.03458,106.3262,107.33191,107.57783,103.42286,102.81344,103.22417,102.49136,103.24699,104.0937,97.14289,97.43268,97.24116,93.81664,93.17664,92.52424,97.80858,97.99886,98.59767,97.04059,97.64246,97.21195,104.54228,104.76269,104.46353,95.19257,96.47849,96.81764,100.43553,99.42789,100.20722,95.51626,95.67511,95.26116,95.50878,95.96211,95.29482,95.95424,96.25982,96.57155,99.69276,101.27213,101.82889,101.36134,101.20637,100.83541,103.60624,104.44411,105.87031,95.26278,95.9096,98.00106,96.11024,96.41662,97.20945,97.90708,99.19164,97.72894,103.52393,101.71076,100.19913,96.49209,96.68919,96.23734
3425.57722,101.62141,101.63677,101.72605,101.73849,100.9492,100.38813,102.42391,102.78902,101.64515,100.58971,100.13236,100.30608,104.87771,104.18888,103.82925,108.94467,108.92623,108.91231,106.25955,107.25685,107.56773,103.25631,102.85736,103.25063,102.50713,103.27247,104.01733,97.1678,97.3714,97.3467,93.82246,93.22929,92.6467,97.829,98.03546,98.59344,97.00928,97.65044,97.24972,104.5074,104.70263,104.3531,95.24261,96.64043,96.83658,100.46923,99.59224,100.28066,95.45182,95.72769,95.37708,95.5135,95.98309,95.25782,96.07366,96.3799,96.64689,99.74994,101.19396,101.77586,101.38453,101.21913,100.8567,103.6208,104.56775,105.94024,95.34847,95.94798,98.06306,96.14251,96.52284,97.29942,97.99862,99.26165,97.7571,103.43357,101.65116,100.11048,96.47362,96.71392,96.30471
3427.50603,101.52883,101.50422,101.60965,101.64464,100.76204,100.2238,102.3266,102.7106,101.56116,100.43551,100.00884,100.20588,104.76342,104.07214,103.69763,108.81778,108.80281,108.72193,106.12988,107.24835,107.62718,103.06304,102.83142,103.19218,102.44534,103.14756,103.90159,97.26217,97.30965,97.36729,93.78103,93.14641,92.4834,97.75642,97.94156,98.54611,96.91266,97.54681,97.15707,104.53186,104.64844,104.41693,95.17256,96.61132,96.78677,100.39223,99.50868,100.24866,95.39846,95.71419,95.31552,95.57417,95.99621,95.13896,96.03718,96.35687,96.62097,99.74835,101.12553,101.71566,101.37651,101.20815,100.85823,103.59451,104.47454,105.91503,95.36484,95.93452,98.00984,96.04717,96.43796,97.23329,97.99436,99.2526,97.74125,103.45312,101.49071,100.05728,96.46105,96.53159,96.2958
3429.43485,101.3812,101.39981,101.52789,101.47279,100.60051,100.20549,102.20766,102.56267,101.45264,100.39176,99.92304,100.19714,104.5936,103.93133,103.50643,108.70127,108.65458,108.65626,105.98387,107.17879,107.53991,103.07311,102.69288,103.06564,102.34004,103.08342,103.77362,97.26156,97.32278,97.29433,93.87025,93.11805,92.35423,97.73221,97.92302,98.53519,96.87149,97.53315,97.09459,104.47796,104.52614,104.33561,95.06803,96.54088,96.69486,100.26361,99.42533,100.14044,95.3906,95.66407,95.18479,95.52316,95.95312,95.09182,96.00859,96.19106,96.60378,99.67233,101.17659,101.67777,101.25806,101.07325,100.78747,103.52259,104.27682,105.79957,95.33232,95.78826,97.88731,96.01484,96.29644,97.11824,97.93172,99.16266,97.78903,103.46248,101.42604,100.06516,96.43053,96.42704,96.24507
3431.36366,101.32323,101.3545,101.3701,101.34833,100.53955,100.20064,102.06509,102.43749,101.28929,100.34808,99.74851,100.06578,104.52904,103.80372,103.413,108.61943,108.6202,108.68945,105.85783,107.00521,107.4473,103.10455,102.61314,102.98657,102.24541,103.09184,103.72551,97.1791,97.32206,97.32111,93.93346,93.10948,92.44045,97.73336,97.92024,98.52541,96.89918,97.53087,97.08867,104.45384,104.4411,104.18444,95.16293,96.52133,96.63777,100.24937,99.34323,100.11384,95.37161,95.67196,95.14023,95.41747,95.86139,95.16181,95.99841,96.22744,96.65614,99.5476,101.19005,101.6832,101.20578,100.98111,100.70632,103.47039,104.25069,105.74035,95.29878,95.75528,97.86355,96.0917,96.2954,97.10047,97.91197,99.19668,97.71713,103.39192,101.48163,100.01637,96.43668,96.45257,96.19509
3433.29248,101.19036,101.27143,101.2092,101.2606,100.40395,100.05256,101.93685,102.33307,101.15094,100.2381,99.61935,99.85772,104.33549,103.68824,103.34223,108.4328,108.45331,108.54871,105.68103,106.85411,107.31145,102.93541,102.48038,102.87532,102.11227,102.94961,103.56869,97.09673,97.30856,97.30344,93.90419,93.10324,92.57916,97.62659,97.90189,98.54399,96.87567,97.41473,97.02245,104.37927,104.26274,104.10835,95.13398,96.46213,96.52528,100.25138,99.22188,100.10171,95.2619,95.61912,95.11863,95.32422,95.74772,95.18231,96.01726,96.3416,96.61119,99.41202,101.01123,101.60853,101.19012,100.87072,100.71041,103.36681,104.23705,105.67246,95.20627,95.75126,97.79425,96.09259,96.2352,97.09121,97.87116,99.21949,97.61493,103.23413,101.37099,99.90904,96.37512,96.43941,96.12083
3435.2213,100.9461,101.16686,101.18313,101.20223,100.26742,99.93137,101.87457,102.21943,101.08481,100.14534,99.62787,99.76102,104.14504,103.59749,103.24604,108.29708,108.30065,108.32804,105.60729,106.73592,107.07329,102.7694,102.40844,102.75494,102.01196,102.91758,103.46886,97.07266,97.33413,97.23569,93.99212,93.14554,92.60779,97.49406,97.91955,98.52677,96.85839,97.38455,96.95627,104.25808,104.14612,104.03318,95.0483,96.4285,96.5245,100.18658,99.24742,100.06781,95.18696,95.56685,95.04287,95.2427,95.70713,95.03086,95.99193,96.34178,96.52181,99.37811,100.92578,101.57362,101.16567,100.78927,100.7585,103.32726,104.13681,105.55545,95.15989,95.72306,97.77794,96.04973,96.23267,97.02229,97.84965,99.13499,97.60467,103.19365,101.34891,99.86505,96.35609,96.37001,96.10879
3437.15011,100.77664,101.02172,101.09807,101.05211,100.16588,99.84787,101.80873,102.1291,101.00453,100.0933,99.63691,99.74773,104.1045,103.53644,103.17378,108.22888,108.28807,108.20731,105.57541,106.59274,106.94753,102.8036,102.33429,102.79978,102.00819,102.84754,103.48623,97.06166,97.37402,97.20193,93.95596,93.19377,92.55102,97.56951,97.97386,98.52485,96.93108,97.42403,96.99916,104.15654,104.21922,104.08298,95.09192,96.53259,96.64232,100.16256,99.28093,100.05045,95.17975,95.54348,95.10254,95.2339,95.74432,94.95341,95.94729,96.32966,96.488,99.45211,101.06892,101.59552,101.14511,100.78449,100.72969,103.31513,104.0436,105.5137,95.11575,95.78475,97.79991,96.0738,96.31795,97.01244,97.88527,99.10254,97.62608,103.19891,101.39895,99.87005,96.35101,96.25671,96.1146
3439.07893,100.82015,100.89847,100.93213,100.96186,100.07265,99.76458,101.66317,102.00952,100.94345,100.09067,99.61098,99.75787,104.13656,103.4837,103.16394,108.20437,108.2791,108.22586,105.50865,106.60093,106.93508,102.845,102.28641,102.79689,102.0198,102.84254,103.54788,97.16179,97.45461,97.16789,93.91638,93.21421,92.5969,97.7376,97.90082,98.55801,96.97596,97.42492,97.05386,104.17196,104.26915,104.21323,95.23936,96.63805,96.74931,100.27611,99.22268,100.05591,95.30108,95.57448,95.17325,95.27538,95.75439,94.95573,95.96649,96.38966,96.44656,99.60445,101.13786,101.64253,101.21834,100.88691,100.68557,103.3028,104.10605,105.60706,95.16251,95.7863,97.76183,96.15388,96.31003,97.11663,97.89078,99.08647,97.71515,103.15627,101.33231,100.02096,96.3656,96.31494,96.03704
3441.00774,100.64983,100.62876,100.71774,100.81262,99.86042,99.54724,101.38681,101.81236,100.73166,99.92162,99.33622,99.62808,103.9808,103.38269,102.98594,108.16591,108.06792,108.13425,105.39917,106.52114,106.81675,102.60987,102.21952,102.66814,101.90515,102.79734,103.43712,97.08309,97.38748,97.09108,93.83803,93.07199,92.56491,97.58422,97.69875,98.42542,96.83016,97.26975,97.10321,104.11176,104.17058,104.18235,95.12523,96.46065,96.70508,100.12125,99.04118,99.87738,95.2455,95.44619,95.02057,95.17762,95.62049,94.83729,95.81815,96.33879,96.31937,99.55376,101.00612,101.56889,101.11064,100.71792,100.51693,103.17989,104.08228,105.46913,95.11611,95.57322,97.61791,95.99208,96.10529,97.00153,97.68426,98.9315,97.5818,103.1205,101.2506,100.05239,96.26276,96.28931,95.87929
3442.93656,100.42497,100.41568,100.55082,100.54313,99.67545,99.29353,101.18457,101.57311,100.46601,99.58399,99.11173,99.37283,103.76072,103.29351,102.83534,108.05829,107.90423,108.01616,105.28584,106.31224,106.684,102.37529,102.12019,102.57099,101.71498,102.57739,103.27998,96.94742,97.21958,97.05744,93.6952,92.96465,92.49155,97.32634,97.46222,98.14293,96.65776,97.07389,96.96075,104.03711,104.0369,104.06899,94.87827,96.25802,96.49851,99.81534,98.9627,99.70711,95.00694,95.27302,94.8639,95.05993,95.37833,94.68494,95.64455,96.10957,96.23691,99.34448,100.89807,101.45057,100.9306,100.55055,100.33912,103.0177,103.94652,105.21111,95.04196,95.39331,97.45784,95.78106,95.8961,96.80736,97.57067,98.81847,97.41414,103.09647,101.2151,99.92741,96.18795,96.15861,95.73049
3444.86538,100.3224,100.26552,100.45698,100.30148,99.59135,99.11937,101.07176,101.42851,100.32652,99.48298,99.03252,99.261,103.66641,103.19672,102.75349,108.02306,107.94878,107.97413,105.26864,106.26766,106.63062,102.25323,101.93585,102.37295,101.59334,102.37955,103.12366,96.81461,97.12712,96.94517,93.6722,92.95883,92.41955,97.27705,97.40777,97.94283,96.53035,96.99002,96.78914,104.07036,104.09339,103.98298,94.84472,96.16832,96.42106,99.71124,99.00691,99.57604,94.85622,95.18475,94.72283,94.90135,95.26777,94.60978,95.59274,95.92436,96.16511,99.17849,100.88152,101.46103,100.82932,100.51223,100.23209,103.03342,103.90367,105.25498,94.90328,95.31035,97.28959,95.66725,95.90709,96.75505,97.50472,98.80127,97.3495,103.12821,101.22697,99.87325,96.09042,96.06318,95.67479
3446.79419,100.17751,100.14749,100.34185,100.15357,99.43974,98.95631,100.93023,101.36086,100.27629,99.49652,98.92577,99.15372,103.61614,103.08658,102.67551,108.02193,107.9976,107.83846,105.29122,106.27319,106.63941,102.1856,101.75643,102.21669,101.59382,102.29569,103.03219,96.77458,97.04282,96.82186,93.72727,92.91104,92.3734,97.18726,97.35494,97.91356,96.41863,96.96385,96.6347,104.01035,104.09507,103.87671,94.70402,96.00832,96.37722,99.65929,98.86887,99.3202,94.73222,95.12471,94.57069,94.7193,95.14009,94.46888,95.46314,95.77328,96.0725,99.14204,100.79512,101.4619,100.78099,100.37324,100.1712,102.9543,103.80421,105.28768,94.6921,95.27086,97.18305,95.50221,95.87408,96.76742,97.40079,98.60989,97.24777,103.12009,101.18648,99.78128,95.95267,95.98985,95.65029
