name,c_K2CO3,c_KHCO3,Total,Wavenumber,R1-1,R1-2,R1-3,R2-1,R2-2,R2-3,R3-1,R3-2,R3-3,R4-1,R4-2,R4-3,R5-1,R5-2,R5-3,R6-1,R6-2,R6-3,R7-1,R7-2,R7-3,R8-1,R8-2,R8-3,R9-1,R9-2,R9-3,R10-1,R10-2,R10-3,R11-1,R11-2,R11-3
,,,,3653.1775,100.38934,100.64382,100.4608,101.9204,102.0042,101.24859,102.72066,102.88975,102.89849,103.13799,102.71443,102.64037,101.80214,101.95749,101.58584,100.86466,100.54979,100.4388,101.44406,100.95903,101.10746,100.79492,100.44801,100.12282,100.39249,100.73255,100.44646,100.02084,100.25423,100.20413,99.21548,99.35229,99.02034
,,,,3655.10632,100.55224,100.7189,100.58633,101.86902,101.98247,101.28398,102.78231,103.00385,102.9858,103.09637,102.73467,102.58663,101.9308,101.98897,101.5837,101.02635,100.69575,100.57791,101.46901,101.08097,101.24473,100.89074,100.5485,100.24732,100.67568,100.94838,100.659,100.19024,100.41773,100.36502,99.34252,99.52143,99.18933
,,,,3657.03514,100.42895,100.59983,100.57353,101.76818,101.88025,101.22972,102.52817,102.75771,102.7536,102.79583,102.41858,102.32069,101.77286,101.83732,101.41139,100.96238,100.70796,100.64782,101.51199,101.07518,101.18557,100.86686,100.52042,100.30704,100.65438,100.88676,100.6428,100.22941,100.3906,100.30134,99.35087,99.56114,99.24954
,,,,3658.96395,100.36109,100.50266,100.46776,101.57414,101.68899,101.18437,102.22681,102.36127,102.30461,101.99393,101.67266,101.61391,101.36128,101.38152,101.08118,100.81263,100.70295,100.6338,101.46925,101.10044,101.17708,100.86348,100.5583,100.41807,100.69076,100.84162,100.6719,100.39088,100.48099,100.39153,99.46014,99.62906,99.39529
,,,,3660.89277,100.37404,100.47324,100.41123,101.43776,101.57354,101.10318,102.09878,102.1762,102.09868,101.60604,101.32778,101.29487,101.19364,101.17219,100.97678,100.81514,100.72622,100.61163,101.44918,101.14572,101.17532,100.80073,100.60109,100.48846,100.69313,100.8704,100.7119,100.43646,100.52104,100.51268,99.5682,99.68643,99.51516
,,,,3662.82158,100.37102,100.44645,100.3457,101.36325,101.44472,101.01188,101.96723,102.05913,101.9657,101.44072,101.19176,101.17844,101.08649,101.09142,100.90487,100.82223,100.69788,100.58896,101.39122,101.0774,101.12943,100.72079,100.5676,100.46287,100.65795,100.8541,100.68209,100.36747,100.51071,100.53513,99.61308,99.6803,99.5625
,,,,3664.7504,100.34402,100.38133,100.27592,101.28733,101.33226,100.91882,101.87374,102.0256,101.95746,101.56079,101.32822,101.26381,101.09128,101.19902,100.92396,100.79709,100.63828,100.52121,101.26147,100.96131,101.07363,100.66485,100.48234,100.34229,100.6057,100.79782,100.57054,100.2532,100.442,100.40469,99.5241,99.6328,99.49417
,,,,3666.67922,100.42916,100.37541,100.37841,101.25968,101.34921,100.87926,102.10393,102.30032,102.37833,102.37719,102.06589,101.99666,101.50722,101.67695,101.28987,100.86229,100.70594,100.52553,101.15988,100.85213,101.06519,100.60695,100.37171,100.20369,100.50532,100.73734,100.46453,100.09757,100.32533,100.24563,99.32822,99.56241,99.37276
,,,,3668.60803,100.49739,100.47508,100.55611,101.2817,101.40089,100.88003,102.63779,102.91051,103.18681,103.98803,103.56648,103.52673,102.33555,102.59922,102.07185,101.0537,100.82178,100.5934,101.10628,100.77838,101.00488,100.462,100.20674,99.97795,100.26721,100.65355,100.26125,99.8115,99.99731,100.00448,99.07115,99.36813,99.09876
,,,,3670.53685,100.23973,100.2954,100.32901,101.20854,101.2722,100.66565,102.55147,102.86513,103.15778,104.47211,103.9362,103.9298,102.36837,102.74504,102.19489,100.9601,100.65013,100.51964,100.98111,100.57473,100.72242,100.21951,99.98302,99.72076,99.84705,100.35451,99.8859,99.44864,99.55407,99.70424,98.90052,99.09899,98.78329
,,,,3672.46566,100.26277,100.20742,100.23498,101.05597,101.20421,100.58951,102.33851,102.66414,102.87312,103.88608,103.4251,103.41887,102.12343,102.39869,101.92009,100.84939,100.61525,100.41225,100.87953,100.5414,100.67569,100.11564,99.94972,99.68482,99.84537,100.3279,99.89961,99.53755,99.64093,99.7958,98.92574,99.20655,98.85244
,,,,3674.39448,100.46523,100.35985,100.46487,101.08413,101.33745,100.47156,102.70011,103.12719,103.43422,104.9002,104.33383,104.33349,102.81094,103.04607,102.45436,100.98283,100.85538,100.47571,100.92562,100.57463,100.78692,100.11906,99.98856,99.5907,99.93672,100.48452,100.01574,99.52066,99.60618,99.83972,98.81463,99.31721,98.85587
,,,,3676.3233,100.04325,100.15724,100.17865,101.02602,101.22188,100.20731,102.22637,102.56385,102.85369,104.57721,104.02262,103.93961,102.44824,102.78035,102.1909,100.73358,100.63657,100.33525,100.9247,100.3832,100.48728,100.0984,99.91621,99.39841,99.60055,100.20555,99.78878,99.22908,99.34375,99.55655,98.78109,99.13645,98.69258
,,,,3678.25211,99.965,100.07708,100.03333,100.86566,101.008,100.27711,101.60201,101.85176,102.00557,102.85482,102.50603,102.43291,101.53798,101.77637,101.37615,100.59774,100.45617,100.24032,100.85649,100.37585,100.40131,100.18748,100.00241,99.64111,99.72856,100.2036,99.9066,99.46004,99.64132,99.72205,99.07981,99.27242,98.98944
,,,,3680.18093,99.94149,100.01944,99.9576,100.72615,100.86855,100.27631,101.20018,101.41905,101.51868,101.82987,101.51771,101.47773,101.0202,101.20972,100.92691,100.50939,100.4328,100.16627,100.78771,100.40641,100.4347,100.2423,100.04733,99.76852,99.87467,100.27921,100.02338,99.62841,99.81357,99.85474,99.28416,99.46497,99.23864
,,,,3682.10974,99.93561,99.99849,99.93587,100.66135,100.72633,100.23565,100.98039,101.1511,101.20681,101.23809,100.95168,100.91346,100.71948,100.84777,100.68811,100.41633,100.42594,100.0984,100.70334,100.4333,100.49236,100.25873,100.08408,99.83994,99.9709,100.29136,100.08007,99.71464,99.84332,99.92429,99.40149,99.54546,99.35538
,,,,3684.03856,100.02198,100.09753,100.04473,100.71107,100.7305,100.26586,101.07141,101.29371,101.35286,101.38445,101.13946,101.09025,100.81009,100.91214,100.84108,100.49776,100.48395,100.14309,100.68605,100.47901,100.53878,100.28276,100.12376,99.87806,99.97405,100.28654,100.11537,99.72817,99.84158,99.9614,99.44107,99.60252,99.4324
,,,,3685.96738,100.16973,100.20904,100.16389,100.75596,100.8188,100.28578,101.38279,101.6978,101.83223,102.14677,101.95549,101.85062,101.26349,101.37018,101.26128,100.63296,100.52504,100.17114,100.65027,100.44895,100.51081,100.21297,100.05803,99.77229,99.85153,100.19703,100.05587,99.59224,99.7744,99.89914,99.36228,99.54883,99.33898
,,,,3687.89619,100.19625,100.26537,100.17301,100.82241,100.96081,100.26879,101.77021,102.22798,102.52113,103.60922,103.42906,103.20825,102.09584,102.28382,101.93891,100.73582,100.54475,100.17366,100.63468,100.28193,100.36453,100.15751,99.8937,99.4937,99.58652,100.10482,99.85056,99.27198,99.55497,99.66399,99.14792,99.31102,99.0563
,,,,3689.82501,99.97474,100.18068,100.02905,100.85279,101.05124,100.26063,101.70299,102.11533,102.47066,104.04268,103.75872,103.51617,102.19378,102.52105,102.05082,100.61777,100.46882,100.09919,100.65501,100.12466,100.20787,100.07794,99.80346,99.29773,99.2272,99.90408,99.59914,99.00212,99.17507,99.3116,98.96201,99.08228,98.80519
,,,,3691.75382,99.90617,100.07413,99.9723,100.76864,100.94711,100.2536,101.26706,101.52667,101.7846,102.74465,102.45824,102.32495,101.39591,101.7671,101.45332,100.49191,100.38315,100.04086,100.6579,100.18774,100.27627,100.11589,99.9179,99.47434,99.19868,99.87917,99.69505,99.1551,99.24824,99.39298,99.11341,99.27159,99.02496
,,,,3693.68264,99.95145,100.035,100.04219,100.62323,100.73894,100.26218,100.93092,101.13961,101.27155,101.62473,101.37183,101.33654,100.81665,101.15691,100.93151,100.45597,100.39839,100.04657,100.61233,100.27682,100.35416,100.10326,100.0246,99.63918,99.34443,99.97042,99.90488,99.43248,99.47266,99.66511,99.28811,99.49924,99.30844
,,,,3695.61146,100.04929,100.11157,100.17867,100.6007,100.70589,100.30398,100.82846,101.0674,101.12965,101.28834,101.01975,101.03192,100.71297,100.97289,100.81552,100.49191,100.47492,100.05384,100.60442,100.31935,100.42654,100.09897,100.12916,99.69466,99.4365,100.05899,100.054,99.55629,99.48674,99.83613,99.38924,99.59689,99.46532
,,,,3697.54027,100.07642,100.17376,100.18585,100.68819,100.76725,100.27467,100.79983,101.05799,101.129,101.31251,101.02465,101.00889,100.73201,101.00424,100.88999,100.48388,100.48426,100.00811,100.63814,100.3165,100.41846,100.17124,100.16957,99.68502,99.42484,100.08066,100.07669,99.52408,99.44426,99.83722,99.47181,99.61835,99.5173
,,,,3699.46909,100.07776,100.1921,100.18579,100.71796,100.7785,100.26442,100.89406,101.16713,101.24489,101.57534,101.2737,101.25616,100.88837,101.1999,101.0154,100.54645,100.47667,99.95272,100.63784,100.29801,100.37718,100.16347,100.072,99.63673,99.43106,100.08672,100.06723,99.42361,99.44178,99.8217,99.45438,99.59042,99.47578
,,,,3701.3979,100.07106,100.2485,100.21019,100.74025,100.80943,100.31081,100.98052,101.29128,101.37296,102.00071,101.70788,101.68066,101.11727,101.4467,101.17427,100.63738,100.49396,100.02771,100.64476,100.30473,100.36239,100.16338,99.99786,99.6009,99.34334,100.04719,100.03384,99.31255,99.34932,99.74218,99.38411,99.53936,99.40721
,,,,3703.32672,100.00947,100.18999,100.18845,100.66219,100.70103,100.27937,100.84287,101.1372,101.2168,101.69422,101.45194,101.4533,100.93366,101.19767,101.03373,100.55279,100.46289,100.00599,100.56558,100.31615,100.32583,100.12367,100.07708,99.63904,99.14216,99.91973,99.94484,99.30302,99.23076,99.664,99.3381,99.54207,99.43674
,,,,3705.25554,100.00732,100.12063,100.19577,100.52807,100.57733,100.18679,100.74993,101.04621,101.16608,101.48056,101.22215,101.22366,100.77677,100.97324,100.91472,100.48885,100.46843,99.93573,100.45389,100.25958,100.29129,100.04133,100.06796,99.66291,99.16981,99.87286,99.8884,99.32237,99.28317,99.6636,99.32461,99.58604,99.45494
,,,,3707.18435,100.06384,100.10786,100.19653,100.51766,100.56253,100.09063,100.89112,101.23083,101.45418,101.97536,101.71252,101.67727,101.01735,101.25799,101.13429,100.48199,100.47472,99.91933,100.34963,100.12956,100.26375,99.9422,99.94593,99.50621,99.16307,99.83855,99.76734,99.21356,99.21319,99.5703,99.21896,99.54936,99.31876
,,,,3709.11317,100.12785,100.15788,100.21676,100.59136,100.6383,100.0201,101.27959,101.69708,102.0577,103.25703,102.9066,102.83223,101.63514,102.00268,101.71488,100.57122,100.45574,99.93136,100.23869,99.99221,100.13412,99.84193,99.8206,99.19686,99.00157,99.73837,99.57346,99.01974,98.96806,99.35703,98.92098,99.36592,99.02308
,,,,3711.04198,99.90128,99.99617,99.94294,100.46986,100.59366,99.74862,101.21632,101.6684,102.11381,103.92374,103.44708,103.33601,101.81569,102.31085,101.84283,100.48101,100.23082,99.84036,100.22066,99.85757,99.82208,99.8475,99.6151,98.9273,98.91536,99.64317,99.25211,98.76883,98.88921,99.10464,98.84845,99.11595,98.80124
,,,,3712.9708,99.47507,99.6146,99.4902,100.04852,100.20804,99.40549,100.34458,100.7161,101.00379,102.32858,101.93887,101.80688,100.8389,101.26288,100.89507,99.98426,99.8331,99.56372,100.04683,99.61384,99.56198,99.75891,99.38154,98.95455,99.04427,99.55156,99.12309,98.76494,99.05009,99.06969,99.0251,99.06543,98.89014
,,,,3714.89962,99.39653,99.51506,99.42012,99.84635,99.97909,99.33247,99.95061,100.20262,100.33203,101.03699,100.71051,100.68014,100.17512,100.49973,100.3342,99.8383,99.7321,99.43486,99.89566,99.5344,99.56474,99.70477,99.38341,99.07833,99.20454,99.56512,99.27691,98.99025,99.22433,99.23358,99.14434,99.2637,99.0646
,,,,3716.82843,99.54322,99.6653,99.60935,99.94491,100.08794,99.45254,100.07236,100.32542,100.43221,100.95726,100.63603,100.64111,100.22989,100.52069,100.39904,100.01362,99.9146,99.52886,99.98539,99.68025,99.74682,99.74362,99.52669,99.18244,99.27732,99.66825,99.48393,99.14678,99.2798,99.41858,99.21365,99.43546,99.22749
,,,,3718.75725,99.7877,99.86539,99.86247,100.1794,100.33183,99.65536,100.40588,100.71776,100.9,101.59941,101.28071,101.25412,100.65988,100.97784,100.75547,100.22719,100.19189,99.68303,100.16228,99.85272,99.94512,99.75361,99.68828,99.21921,99.13675,99.70593,99.52839,99.13323,99.14033,99.44573,99.14116,99.45808,99.24241
,,,,3720.68606,100.04744,100.14276,100.12071,100.41652,100.59631,99.96361,100.85941,101.23338,101.41066,102.36887,102.089,102.05805,101.1817,101.50935,101.26479,100.50799,100.45853,99.88613,100.35289,100.03828,100.16732,99.78157,99.87225,99.32423,98.96017,99.73263,99.63938,99.13151,98.96227,99.38733,99.12875,99.43374,99.26022
,,,,3722.61488,100.19849,100.39499,100.38379,100.68259,100.77801,100.23752,101.24583,101.6673,101.83637,103.02269,102.76261,102.77499,101.71867,101.98009,101.78658,100.74655,100.6606,100.11062,100.49066,100.25102,100.39636,99.82472,100.01111,99.41248,98.77618,99.68885,99.75493,99.07318,98.782,99.35337,99.13068,99.3849,99.29305
,,,,3724.5437,100.17913,100.46261,100.55261,100.765,100.8109,100.35259,101.2684,101.73544,101.91665,103.11028,102.83932,102.90589,101.81895,102.06712,101.92084,100.7558,100.78039,100.20969,100.51753,100.34066,100.44219,99.832,100.04828,99.44787,98.67167,99.65122,99.82173,99.03588,98.65131,99.39294,99.0726,99.38281,99.27754
,,,,3726.47251,100.0814,100.44597,100.50015,100.70413,100.79256,100.33216,101.05041,101.5601,101.73181,102.83687,102.53677,102.62301,101.57032,101.89792,101.7254,100.68398,100.75224,100.20777,100.48189,100.23531,100.34215,99.82716,100.04769,99.44567,98.55888,99.6559,99.79538,98.9904,98.52702,99.39822,99.04708,99.34555,99.24488
,,,,3728.40133,100.02547,100.32805,100.33489,100.60252,100.68159,100.24336,100.85648,101.25626,101.4217,102.36717,102.09964,102.13044,101.22146,101.56888,101.40193,100.56355,100.59426,100.12767,100.37756,100.10853,100.21067,99.81849,100.01393,99.31596,98.55274,99.65437,99.69837,98.95728,98.59521,99.39843,99.08743,99.38573,99.27011
,,,,3730.33014,100.13646,100.32176,100.36114,100.5094,100.57523,100.23064,101.06553,101.45023,101.71977,102.79421,102.52422,102.52721,101.44985,101.76761,101.57106,100.60258,100.61306,100.08017,100.27889,100.08389,100.19179,99.74695,99.91423,99.23799,98.66104,99.70045,99.67782,98.92627,98.68401,99.39929,99.04652,99.40105,99.20087
,,,,3732.25896,100.16,100.24746,100.41952,100.45821,100.59584,100.10232,101.50507,101.99082,102.46879,104.21438,103.85013,103.79646,102.16345,102.5625,102.17986,100.66831,100.61959,100.04949,100.20169,99.90427,100.01547,99.58495,99.63509,98.96908,98.61273,99.55384,99.46499,98.63631,98.4732,99.0874,98.78435,99.16471,98.78946
,,,,3734.18778,99.89287,100.03715,100.1875,100.56857,100.76389,99.73262,101.62942,102.21066,102.76307,105.3242,104.79318,104.68849,102.60613,103.19234,102.53106,100.62467,100.47901,99.82462,100.18097,99.51055,99.73285,99.54925,99.32263,98.49209,98.40627,99.35017,99.04247,98.2215,98.23928,98.72188,98.44597,98.86023,98.35813
,,,,3736.11659,99.48797,99.69889,99.71978,100.41272,100.64612,99.34641,101.04906,101.64628,102.09382,104.65035,104.03949,103.9899,102.08572,102.69244,102.05388,100.32522,100.21684,99.53111,100.06374,99.24048,99.45296,99.54019,99.1576,98.38967,98.3351,99.20746,98.69218,98.03403,98.28524,98.66148,98.36553,98.70591,98.24429
,,,,3738.04541,99.44615,99.55037,99.55302,100.04826,100.27454,99.2895,100.51022,100.96279,101.29819,103.09351,102.63929,102.57005,101.26239,101.67519,101.23809,100.03406,100.01446,99.45802,99.87622,99.29526,99.46626,99.48118,99.22935,98.67243,98.58721,99.22962,98.85646,98.31646,98.51707,98.88512,98.54582,98.90341,98.52984
,,,,3739.97422,99.54963,99.58179,99.64128,99.82144,99.97689,99.26606,100.3795,100.73466,101.04311,102.50793,102.10764,102.07188,100.97117,101.3153,100.8946,99.91721,99.88106,99.47356,99.74112,99.34055,99.55129,99.39795,99.27533,98.79508,98.82384,99.25809,99.07835,98.58653,98.66551,99.0367,98.6441,99.04135,98.71181
,,,,3741.90304,99.74498,99.67943,99.7322,99.74021,99.88032,99.19547,100.53925,100.88717,101.20862,102.73847,102.27451,102.32765,101.14007,101.42248,101.01122,100.04047,99.86644,99.4781,99.73943,99.34011,99.59727,99.36786,99.24207,98.79963,98.96675,99.34785,99.14348,98.63278,98.76928,99.0981,98.74138,99.09213,98.86572
,,,,3743.83186,99.80061,99.71725,99.7058,99.83289,99.9888,99.12663,100.80453,101.22416,101.57115,103.45899,102.96518,103.013,101.59742,101.93119,101.41241,100.20635,99.91992,99.52679,99.85917,99.34206,99.64257,99.42558,99.24509,98.77206,99.08962,99.44121,99.11007,98.50075,98.80264,99.00778,98.76906,99.036,98.80921
,,,,3745.76067,99.51109,99.51789,99.47971,99.72214,99.87506,99.17756,100.68119,101.13599,101.49024,103.57744,103.29247,103.20668,101.62032,101.93545,101.40694,99.94093,99.75953,99.52125,99.71443,99.15463,99.36311,99.28313,99.15593,98.70254,98.76266,99.14237,98.82453,98.31479,98.57081,98.65474,98.56953,98.75927,98.35789
,,,,3747.68949,99.63408,99.56279,99.53803,99.69209,99.83308,99.25932,100.79502,101.36056,101.71081,103.83811,103.47832,103.43376,101.81002,101.93885,101.49864,99.93848,99.72501,99.43323,99.65963,99.11206,99.3099,99.28727,99.03839,98.65855,98.83473,99.13886,98.79697,98.33693,98.64083,98.69911,98.61104,98.70874,98.31621
,,,,3749.6183,99.66614,99.53406,99.50957,99.87823,99.92318,99.20912,101.02991,101.80607,102.13849,104.74399,104.2221,104.27856,102.31592,102.49319,101.98769,100.12784,99.76164,99.39577,99.8208,99.24032,99.35619,99.36087,98.9628,98.47821,98.90775,99.19696,98.78097,98.16396,98.70799,98.69556,98.63138,98.64783,98.27901
,,,,3751.54712,99.33663,99.32639,99.29631,99.81007,99.84242,99.07618,100.63432,101.19014,101.61072,104.03941,103.5821,103.55202,101.79239,102.10648,101.6181,99.86642,99.6426,99.40442,99.80889,99.25393,99.25195,99.37775,99.01357,98.51064,98.88729,99.24415,98.76135,98.28582,98.74716,98.65062,98.62728,98.78316,98.32323
,,,,3753.47594,99.15871,99.16968,99.09365,99.52617,99.65573,98.93084,99.96824,100.26253,100.63676,102.23429,101.86801,101.77511,100.65914,101.02465,100.65692,99.52271,99.43728,99.30603,99.60626,99.07932,99.18042,99.34008,99.04527,98.67511,98.98479,99.228,98.83252,98.56368,98.9528,98.77727,98.74988,98.98796,98.56259
,,,,3755.40475,99.30138,99.22706,99.1857,99.41098,99.56307,98.91414,99.80298,100.09062,100.3396,101.53197,101.16305,101.1209,100.32664,100.61441,100.32224,99.55474,99.49784,99.30106,99.56459,99.09824,99.26502,99.38901,99.1222,98.84664,99.27048,99.3657,99.01109,98.83124,99.11125,98.9815,98.90758,99.1471,98.8215
,,,,3757.33357,99.42384,99.32315,99.33454,99.47144,99.6316,98.90231,99.89042,100.24497,100.46664,101.72154,101.30923,101.28422,100.47417,100.78153,100.45374,99.66888,99.66296,99.35367,99.621,99.2281,99.35591,99.50666,99.20232,98.92566,99.45363,99.59813,99.11795,98.96451,99.19192,99.10052,98.97842,99.21969,98.94769
,,,,3759.26238,99.39027,99.26938,99.28532,99.51233,99.649,98.8833,99.79483,100.15662,100.37854,101.63102,101.17078,101.15495,100.3701,100.78442,100.40328,99.67891,99.68284,99.33371,99.64403,99.25264,99.41417,99.61189,99.22688,98.96721,99.42192,99.61817,99.13434,98.95493,99.2383,99.14514,98.99469,99.26025,98.99092
,,,,3761.1912,99.32132,99.20871,99.19429,99.35956,99.44469,98.8736,99.53616,99.77132,99.94942,100.83513,100.44493,100.45979,99.96648,100.31876,99.96791,99.54975,99.55859,99.31002,99.5607,99.23119,99.38059,99.52782,99.21025,99.00408,99.41029,99.51775,99.19522,99.00169,99.25324,99.16533,99.09483,99.28792,99.07039
